subject,lh.bankssts,lh.caudalanteriorcingulate,lh.caudalmiddlefrontal,lh.cuneus,lh.entorhinal,lh.fusiform,lh.inferiorparietal,lh.inferiortemporal,lh.isthmuscingulate,lh.lateraloccipital,lh.lateralorbitofrontal,lh.lingual,lh.medialorbitofrontal,lh.middletemporal,lh.parahippocampal,lh.paracentral,lh.parsopercularis,lh.parsorbitalis,lh.parstriangularis,lh.pericalcarine,lh.postcentral,lh.posteriorcingulate,lh.precentral,lh.precuneus,lh.rostralanteriorcingulate,lh.rostralmiddlefrontal,lh.superiorfrontal,lh.superiorparietal,lh.superiortemporal,lh.supramarginal,lh.frontalpole,lh.temporalpole,lh.transversetemporal,lh.insula,rh.bankssts,rh.caudalanteriorcingulate,rh.caudalmiddlefrontal,rh.cuneus,rh.entorhinal,rh.fusiform,rh.inferiorparietal,rh.inferiortemporal,rh.isthmuscingulate,rh.lateraloccipital,rh.lateralorbitofrontal,rh.lingual,rh.medialorbitofrontal,rh.middletemporal,rh.parahippocampal,rh.paracentral,rh.parsopercularis,rh.parsorbitalis,rh.parstriangularis,rh.pericalcarine,rh.postcentral,rh.posteriorcingulate,rh.precentral,rh.precuneus,rh.rostralanteriorcingulate,rh.rostralmiddlefrontal,rh.superiorfrontal,rh.superiorparietal,rh.superiortemporal,rh.supramarginal,rh.frontalpole,rh.temporalpole,rh.transversetemporal,rh.insula
406432,0.597084137313853,0.6501731499240745,0.6436235241080281,0.6632789586453005,0.7741571514617817,0.7371260985837721,0.6173395496355699,0.6657588762955119,0.7498103383445884,0.6850083849135425,0.7321821087999271,0.7616593442608268,0.7585397321323021,0.6212344283058892,0.7760196499545344,0.7032237096949353,0.6438393333965052,0.630707248314074,0.6238909786594714,0.7178579057892539,0.67090451138795,0.6743093392276788,0.6910770104062348,0.6579162766901703,0.6651716957643594,0.5988840733496194,0.6461829301344718,0.6506898664107083,0.6582134461848254,0.6085050861059891,0.6907415916422932,0.6806127634204552,0.7570282493753286,0.6928551242058395,0.5862812805235657,0.6970369528817802,0.6825467119966968,0.6608337082775078,0.788169271397852,0.7242489713838909,0.5951057596132426,0.672083594256675,0.7506611089073839,0.648134620734703,0.7458221487380032,0.7537283318611075,0.7463862843425889,0.6146473420711345,0.7712397196273294,0.7045705321545804,0.6945888360083764,0.6438003397415644,0.683693160220829,0.6894617586766855,0.6789920114294569,0.684680305974777,0.7027728078999634,0.6602817446896873,0.6870042357878217,0.6553398848526162,0.6647264312845238,0.6246927994338508,0.6526422322863218,0.6017917070903853,0.6757064294939932,0.7355326410919978,0.7474077176346021,0.6977869968997416
406836,0.5748303531140536,0.6150326872068016,0.6069950701153343,0.6112605381226835,0.7135562090625273,0.6578221679770667,0.5601161021145945,0.6273290919900807,0.651999807169981,0.6120524170775378,0.6966077901017658,0.667930256495552,0.7015329630336061,0.5697458773182438,0.6885275889031219,0.6603553432930546,0.6215961631884465,0.6449633065383354,0.625047498706868,0.6324379863164945,0.6208909385866465,0.6189182516886541,0.6371130361518424,0.5867952881165461,0.620316160294984,0.5862430781129795,0.6076511384452175,0.5938692849169617,0.6059926045694682,0.5594966032850174,0.60969386712008,0.6663850349259994,0.6981865127725465,0.6331064356532318,0.576733364190599,0.6366202671644532,0.6244740709580919,0.6079970435540791,0.7028218640978473,0.6544718204039353,0.5508043398133585,0.6390052412744203,0.6661980184507695,0.5890351261924027,0.7067024444676987,0.6597350434590188,0.6935347728455643,0.583366975865634,0.6947737464325723,0.6688532798757318,0.6261731818427216,0.6462583462985759,0.6469204626625689,0.6377988590307815,0.6340145495228439,0.6337012103634829,0.6477134643578938,0.5999642220476595,0.6354985543359728,0.6097923257507953,0.6186677763639882,0.5777830453435997,0.6131472872333139,0.5618957723118011,0.6765590232627234,0.6773606897422363,0.7142705216523918,0.6236895247127869
412528,0.6122133306316978,0.5721197783112715,0.5838899311759129,0.6460322915025417,0.6929953443871727,0.6515028539548049,0.5826814115163048,0.6420083367046281,0.6613535676449028,0.6530711850412977,0.7034410907788533,0.6874170066181449,0.6965434180311484,0.6118410250519681,0.7048718785161809,0.6220994055188066,0.6081427360618836,0.6514243010022384,0.625908794212661,0.6844307494757456,0.6142071912901778,0.5983950867981588,0.6280148282323023,0.5875148413710916,0.5833063219155299,0.5748081974035804,0.5794579619740934,0.6126728017298951,0.6322079997165249,0.5725992610106702,0.6018828859059462,0.6978092115502245,0.6971273741794579,0.6383901131104044,0.6230740033820689,0.5847825797365783,0.619291469735458,0.6293716920152553,0.7030069108291245,0.6762746595333854,0.5917351516674141,0.6601648554357792,0.6766723686935959,0.6580890068799995,0.7191000592902527,0.687315579121483,0.6977282993922275,0.6272326482859462,0.6879878810342813,0.656127833342877,0.6355419028308549,0.6837196513196565,0.6341967063978751,0.6817791286308096,0.6438708742632507,0.6139653847167411,0.6468721350209601,0.6035584538168799,0.6070078449645583,0.5908758897281661,0.5920505373447955,0.6040722871179904,0.6473893034907384,0.5862046786267684,0.6116932997131372,0.6907019987814929,0.7153831194513935,0.650393110298532
414229,0.6123905612387326,0.629344042403338,0.6246713099800791,0.6507429512713534,0.7381053644666121,0.678902134271946,0.5990446452937586,0.6239779113599779,0.7033983387815183,0.6452988682128294,0.7147393065139052,0.7300368413756294,0.7132127842784032,0.5694493941266758,0.719983753468696,0.6678924783910238,0.6144674155519565,0.6045350562409167,0.6054225765508281,0.6922260080987066,0.6265285016660267,0.650181888942096,0.6471445508458679,0.6157102422423499,0.6081734787933647,0.5969295456223174,0.6069778493401929,0.6137344531958177,0.636774135512068,0.5809093338381499,0.5498924682064571,0.6175571208850952,0.7393641342130626,0.6573363624699711,0.551251905068023,0.6632944891344398,0.6300693562497565,0.6392972317629195,0.7534485099375104,0.6927362012002097,0.5638434217310374,0.6589212797493587,0.7132385880972795,0.6058719357434619,0.7367640072033149,0.7039016713816766,0.7333258994166537,0.5938510739497095,0.7384955456805166,0.6795513926627366,0.6474321852548593,0.6319504799434029,0.6367301574877956,0.6624246498579801,0.6323674316429068,0.6653262018317747,0.6448216788552641,0.6317859780740736,0.6547041223058689,0.6125942932926823,0.623184111805093,0.5816338539008505,0.6389002620831291,0.5655771226413697,0.6137671189887917,0.6737228568274017,0.7301786426423371,0.6614304988449061
419239,0.6464960078760602,0.6637342532498219,0.6610011068590252,0.6081462987039175,0.8177250242557972,0.7046210953823503,0.5820471134983084,0.7086913936805848,0.7128507589915154,0.6300216047585805,0.7463666280914697,0.7049454549354949,0.7736283694250854,0.6576712004219909,0.7421421768976756,0.7012170584458305,0.6638850959955651,0.6579850178212906,0.6408915631314488,0.6505970288039451,0.6746210822707239,0.6882111480024314,0.6868988703559228,0.613678209871443,0.6760013615084729,0.6292150872402023,0.6522750413116677,0.6367284567703689,0.6798145375772084,0.6140662681937104,0.6516872944177093,0.7805587856423051,0.7454376568467681,0.7107905405700236,0.5764155580846312,0.6764828273006032,0.6599211242698535,0.5881383235921087,0.7899805863244641,0.6901352856498468,0.5531693562784751,0.6407405464144451,0.7076916284960001,0.5897970199595994,0.7511857015077658,0.6930553765495592,0.7805529194074514,0.6004595181945317,0.7435979687339195,0.708092043725798,0.6460572616514698,0.6332577249532855,0.6589606306191609,0.63379728348538,0.6606916747415381,0.6930426974506108,0.6835565689693736,0.6211533159784236,0.7023986642937342,0.6340047715435436,0.6556366079572385,0.6003243443451673,0.6290089641298521,0.5840248146830949,0.6305972343888337,0.7507445933186809,0.7050750744365784,0.6642298229549125
421226,0.5807545402612352,0.6673491914045561,0.6461737637494722,0.6308510450198328,0.7512073542681247,0.6841163764082362,0.5683521584644219,0.6855738293994509,0.7111515324276307,0.6117050501448097,0.7529457672101386,0.6935306283441921,0.7543424862282174,0.5949134331916486,0.7293121544975121,0.6885967778209737,0.6422832362179413,0.6457960834396848,0.6461468863624593,0.6729335960780094,0.650454017488628,0.7004632351945805,0.6741144453847164,0.6227881477084874,0.6699220125433543,0.6179556400917492,0.6431388032018548,0.6007283696246969,0.6163564936659082,0.5877363706595848,0.6583463666119801,0.7103525468770601,0.7207755804593424,0.6593430331878506,0.5818635436253592,0.6482884779322511,0.6456541350890814,0.6176169037280873,0.7752054873373817,0.6684663903262249,0.5570594367093564,0.6778270992675366,0.7091923068378889,0.580712043886761,0.75217522078262,0.701477220343723,0.7501279234732472,0.5985307018560477,0.7230254240264529,0.693031595204644,0.6391899023760298,0.6412917171577166,0.6519227587723413,0.6620212603690028,0.6423205945380907,0.686840272509366,0.6653847170878556,0.6180342620222061,0.6741861763592879,0.6229500298450775,0.6418199547141452,0.5831909577730904,0.6284501743235416,0.5805194376799383,0.6361932541056674,0.6806830161623095,0.721666697814271,0.6574539132358204
422632,0.5940772669620847,0.6351570870476445,0.6089831047124868,0.5905978186867993,0.745587553146191,0.6505950438032914,0.5558187642305135,0.6170030909767719,0.6606669489214627,0.6104304872331653,0.6935644804505262,0.6752315038829247,0.7250511874457753,0.5675813790214894,0.6704375420494921,0.6622710287114849,0.6165618165920947,0.6043912343350956,0.6372917622097075,0.6379191639439138,0.6222492904262757,0.6151781756155221,0.6352529399638899,0.5798299131313059,0.6446436729964844,0.6001289223733562,0.6216675308860322,0.5978631940671744,0.6048817929530483,0.5659743386295361,0.6484124055620611,0.6686818037375348,0.6749215314229535,0.6196697765186614,0.574032193028292,0.6502636949290166,0.647179903788392,0.5943055963039012,0.7358234922432721,0.6566341535500225,0.548011539166302,0.6119957730033189,0.6555525812482708,0.5825333604687954,0.7112835918178798,0.6608183039114149,0.7204641063051846,0.5791271664276337,0.6838598405121373,0.6741795874128366,0.632930442528752,0.6566336337252131,0.6502522446353513,0.6354915353816519,0.6380547867977503,0.6340985456234327,0.6641523058590412,0.5889552140234182,0.6547656349566459,0.6470984057585881,0.6509359621538434,0.5758006951981866,0.6052434733090394,0.560786402313464,0.6351446269213271,0.6879451759963924,0.6777269728369694,0.6260085359600885
424939,0.5871349346635901,0.6469030901331051,0.6190259379079591,0.6392044619889029,0.7614063952914967,0.69908913379354,0.5700812506125613,0.646547223232616,0.7274528730645589,0.6204783039894068,0.7073109353945017,0.7075063773720789,0.7332493426540104,0.58361612934414,0.7451204441519135,0.6694432560471545,0.632062479108944,0.6056729755837048,0.6095677363695297,0.6989073970651949,0.640878668190898,0.6712990273741877,0.6614332049697422,0.6165652719792971,0.6298539752315975,0.5784475202321074,0.61239989430137,0.6005351751589342,0.6310762129852896,0.5739842146016539,0.6817005595716279,0.68127523402024,0.7287091725624124,0.6842848549980695,0.5750756610830897,0.6549936249114546,0.6164638724217312,0.6495875108704705,0.772725634535553,0.6992648532537424,0.5566061811060904,0.6864370687160196,0.7109683890376696,0.6105737412752484,0.7188902509094761,0.7039424851979361,0.7145276113894692,0.6023927869023238,0.7373637352808906,0.6763802437884553,0.6443607440451501,0.6325979245823136,0.6295141676366643,0.6880145510418417,0.6282293638944335,0.6760499380194618,0.6511102267815504,0.6263783437704082,0.6346736090598774,0.5960167326216972,0.6208024525372158,0.5812253313705454,0.6376844212753643,0.56632468390977,0.6298398850822691,0.7093708207196704,0.7293776961585876,0.6821347139897115
429040,0.6160615761299778,0.6238295809352213,0.6270420363970379,0.6472138540747048,0.728840204347676,0.6888741806179461,0.6021608958651186,0.6723218884162345,0.6860272255148874,0.647259028364031,0.7244263679252451,0.6893638654439297,0.7491150816528599,0.615840981200237,0.7301215194863802,0.6842643362548465,0.6145319886118259,0.6678541701704569,0.6568791729742685,0.6772938106906464,0.6457867734196833,0.6516062409889707,0.6648321755825617,0.6102983023173633,0.6500720322091516,0.6268707109630055,0.6210222374119901,0.6370410442891986,0.6443951853174342,0.5905233748776499,0.6992202086324331,0.6816499902760278,0.7256391863814963,0.647935124138199,0.6089476206354301,0.6387143265493724,0.6534141612646278,0.6495722106257646,0.7217814502162531,0.6664744425423454,0.5985754717284868,0.6723006230221391,0.6989309297978756,0.634769720582924,0.7284099763003643,0.6870239599809081,0.7410161441620522,0.603833821031893,0.7063885508516824,0.6970729553314738,0.6244588146529986,0.6572459016976231,0.6541750857171055,0.6766049890745651,0.6541024613797746,0.6644778040838433,0.6691364833226237,0.6369453042352168,0.6445977578301082,0.6402502349044734,0.6460611486546104,0.6045404816997526,0.6280104136991179,0.601830127651892,0.6866799715564973,0.6694885490454159,0.7252795465981077,0.6328626506159893
432332,0.5515506297636386,0.6296533051088252,0.637991778197272,0.5865198262037202,0.726538811841931,0.6231400335356183,0.5366768038348574,0.5955657324267016,0.6336118764575095,0.5826965254117877,0.7116411129146454,0.6295236921577435,0.7100390590917754,0.5518338616893695,0.6608157682838814,0.6476725173330845,0.6359987626700727,0.6610248001828866,0.6425815702408327,0.6050727524638911,0.6270753243085907,0.6357031894998765,0.64177036690131,0.5602142411469686,0.6404042320195359,0.6347780442835439,0.6451527999782855,0.5755918532788016,0.5899890128899625,0.5535685516872071,0.6503967556421133,0.6697447330421074,0.6650655360957671,0.6383416618246331,0.5318755739881644,0.6390437251275245,0.6260239435850217,0.5663876288091576,0.6916845631140474,0.60696258144549,0.5270487972402952,0.5842368624820133,0.6434567195811918,0.5608916056571546,0.7012867277486913,0.6121967953838955,0.698403013858971,0.5507765714477448,0.6400479868458149,0.6691706246614417,0.6268319807737187,0.603678882534122,0.6397030216265827,0.5940149707772245,0.6233255619669645,0.6305680312267896,0.6376693809166196,0.558944095504759,0.652667101496366,0.625661293982296,0.6429522805954266,0.5712326913582111,0.5817646751013059,0.54988846766469,0.6125587659592409,0.6530435198879838,0.6608166561295163,0.6332754617280305
