subject,lh.bankssts,lh.caudalanteriorcingulate,lh.caudalmiddlefrontal,lh.cuneus,lh.entorhinal,lh.fusiform,lh.inferiorparietal,lh.inferiortemporal,lh.isthmuscingulate,lh.lateraloccipital,lh.lateralorbitofrontal,lh.lingual,lh.medialorbitofrontal,lh.middletemporal,lh.parahippocampal,lh.paracentral,lh.parsopercularis,lh.parsorbitalis,lh.parstriangularis,lh.pericalcarine,lh.postcentral,lh.posteriorcingulate,lh.precentral,lh.precuneus,lh.rostralanteriorcingulate,lh.rostralmiddlefrontal,lh.superiorfrontal,lh.superiorparietal,lh.superiortemporal,lh.supramarginal,lh.frontalpole,lh.temporalpole,lh.transversetemporal,lh.insula,rh.bankssts,rh.caudalanteriorcingulate,rh.caudalmiddlefrontal,rh.cuneus,rh.entorhinal,rh.fusiform,rh.inferiorparietal,rh.inferiortemporal,rh.isthmuscingulate,rh.lateraloccipital,rh.lateralorbitofrontal,rh.lingual,rh.medialorbitofrontal,rh.middletemporal,rh.parahippocampal,rh.paracentral,rh.parsopercularis,rh.parsorbitalis,rh.parstriangularis,rh.pericalcarine,rh.postcentral,rh.posteriorcingulate,rh.precentral,rh.precuneus,rh.rostralanteriorcingulate,rh.rostralmiddlefrontal,rh.superiorfrontal,rh.superiorparietal,rh.superiortemporal,rh.supramarginal,rh.frontalpole,rh.temporalpole,rh.transversetemporal,rh.insula
100206,5.079651548795277e-09,5.877270282048079e-09,4.970216001171643e-09,5.0167581605038035e-09,5.101810142897196e-09,4.845648728117316e-09,5.085743701858921e-09,5.063530526610813e-09,4.716744738502451e-09,4.741037800111117e-09,5.011443163721269e-09,4.871273736017024e-09,4.806412300457326e-09,5.4607627926411446e-09,4.704711706993666e-09,4.691971551639135e-09,5.2497371984461524e-09,5.6328805902687e-09,5.468492878877195e-09,4.865171622795224e-09,4.917351851982853e-09,5.482780230845718e-09,4.893931409868003e-09,4.9771282664971735e-09,5.950407255709431e-09,5.523001322601392e-09,5.1891581980657185e-09,4.774847333859718e-09,5.410502145461011e-09,5.0308199115173355e-09,5.842946897622541e-09,5.51533560165757e-09,5.148066858888863e-09,5.590287398653793e-09,4.910395221546524e-09,5.712462446743751e-09,4.950859307901801e-09,5.009277348397415e-09,5.111334883437853e-09,4.931421024669518e-09,4.94196886433699e-09,4.991164034798139e-09,4.663023356436751e-09,4.776702053359481e-09,4.981130661349901e-09,4.9950486382555805e-09,4.9954022594080126e-09,5.339833336239538e-09,5.026959260912204e-09,4.787414308802703e-09,5.242775003760115e-09,5.466351104538191e-09,5.2948050692911815e-09,4.74697133772631e-09,4.808643940944662e-09,5.279664429744193e-09,4.7721012127165665e-09,4.917716074231366e-09,5.8630458307394335e-09,5.428249240409605e-09,5.2757410843397486e-09,4.760855174933403e-09,5.3660761592471035e-09,4.980541221426755e-09,5.809388154166076e-09,5.618275395365451e-09,4.956391827324041e-09,5.49116461453797e-09
100307,5.0630415809246125e-09,5.853296241067035e-09,5.3000448493377755e-09,5.064131577098672e-09,5.139145410716158e-09,4.874843167546809e-09,5.205798253994211e-09,4.9501367178876494e-09,4.7930126763213695e-09,4.884850255499737e-09,5.318812883934563e-09,4.89513553030079e-09,4.984713782206977e-09,5.346157662803248e-09,5.11746412561982e-09,4.7978268729891885e-09,5.522758974403174e-09,5.881547198655869e-09,5.549568005272695e-09,4.924309238571325e-09,5.028646115413867e-09,5.424729390164966e-09,5.09649977300047e-09,5.064325737160867e-09,5.796203257267462e-09,5.738733703978985e-09,5.375574721918836e-09,5.058076777529223e-09,5.326700061912717e-09,5.186723185302794e-09,6.127660645583248e-09,5.590395015534393e-09,5.261817113512494e-09,5.598043257436779e-09,5.323156264616791e-09,6.060001494969031e-09,5.3170631532518794e-09,5.204518325214204e-09,5.237550807764442e-09,4.994685393664579e-09,5.213180016296955e-09,5.158219441466387e-09,4.791340787353635e-09,4.906363679467088e-09,5.091880131124197e-09,5.006850229639365e-09,5.386035504983223e-09,5.299212515296756e-09,5.11202013906085e-09,5.110427625901064e-09,5.452623584059563e-09,5.691804829095927e-09,5.510063968319924e-09,4.982964353408474e-09,5.042746958642016e-09,5.456454041122149e-09,5.089695217262667e-09,5.1783978859733805e-09,5.910649886861881e-09,5.740717832606294e-09,5.4797271967569706e-09,4.90944690562413e-09,5.3359485217676084e-09,5.209252057111296e-09,6.044609708837333e-09,5.52745746137316e-09,5.356461478112393e-09,5.5218104675520535e-09
100408,4.976559129392904e-09,5.722978096850504e-09,4.989628899118651e-09,4.948254677450848e-09,4.9118117479707026e-09,4.789143745054345e-09,5.024235383672997e-09,4.940527731858817e-09,4.505635054298197e-09,4.783044212836226e-09,4.863821706603319e-09,4.71255124691035e-09,4.781496350933034e-09,5.246538527806786e-09,4.805986276640049e-09,4.474626397175237e-09,5.06171516376895e-09,5.318119948756254e-09,5.078962369495015e-09,4.844384757612494e-09,4.851341120561558e-09,5.195374105197573e-09,4.880698806237193e-09,4.8731487358240106e-09,5.829508324084158e-09,5.4401570941952045e-09,5.0335829423817725e-09,4.790678165313596e-09,5.242052278418683e-09,4.970515273666679e-09,5.4944374210035574e-09,5.5705347388132595e-09,5.173118042156187e-09,5.4108445675685086e-09,4.945200311839382e-09,5.675653272760092e-09,4.862908032820422e-09,4.830573020951987e-09,4.741651692228968e-09,4.7495470588899134e-09,4.843974309298137e-09,5.1093316158220025e-09,4.797243802652532e-09,4.751076391766199e-09,4.7439934038526315e-09,4.9202431680577375e-09,4.9546411211971535e-09,5.3520241282561654e-09,4.9344193787324935e-09,4.847072663893465e-09,5.175970140384969e-09,5.1224169274681395e-09,5.1075281945521805e-09,4.69854460784506e-09,4.6711115154464664e-09,5.27304146049494e-09,4.688374667964946e-09,4.9432095696890466e-09,5.840410774604204e-09,5.444827394418317e-09,5.0996158180511325e-09,4.676091437454541e-09,5.258120795125768e-09,4.80715652779518e-09,5.604133462362888e-09,5.271808955693732e-09,4.916397704520921e-09,5.3446342837829555e-09
100610,5.345888711822294e-09,5.81431213709372e-09,5.2184657570798814e-09,5.0077223218134055e-09,5.114225871055578e-09,4.903746896066244e-09,5.151807184368326e-09,5.114136133433401e-09,4.8051965864724525e-09,4.8349531850236335e-09,5.164206435337006e-09,4.8210087374614615e-09,5.006067466761692e-09,5.490234216967878e-09,4.881202152030871e-09,4.684742439463259e-09,5.4753132250073325e-09,5.7528420034411925e-09,5.348757665243349e-09,4.745674994371025e-09,4.9738886489250636e-09,5.4619805966936466e-09,5.028862293803041e-09,4.982829582589199e-09,6.0886499064156766e-09,5.6981919182953044e-09,5.248070237237694e-09,4.888070487562191e-09,5.334697299755563e-09,5.066533545765716e-09,5.927016009896085e-09,5.708939849671814e-09,5.011336446867821e-09,5.605009002919558e-09,5.048091130198856e-09,5.7102589905210075e-09,5.0320731660708365e-09,4.8235735074482705e-09,5.155627392163997e-09,4.9558601069105554e-09,4.9938426504414524e-09,5.277667078771583e-09,4.884637911207385e-09,4.7918732199979575e-09,5.154717025798693e-09,4.9808207674335155e-09,5.328876855193252e-09,5.48508770388517e-09,4.8934771992674094e-09,4.7228005088033404e-09,5.308521714517983e-09,5.726921381875846e-09,5.5755039847134935e-09,4.697400524095531e-09,4.8266569470918975e-09,5.289517783102089e-09,4.90528741392e-09,4.965504208257894e-09,6.121323627335433e-09,5.681863269583052e-09,5.250443408983081e-09,4.790025171024682e-09,5.3700597716389384e-09,4.887631714133826e-09,6.086668828809866e-09,5.6532088693108794e-09,5.191312441991707e-09,5.615696365019204e-09
101006,4.948184999136466e-09,5.6368787783471674e-09,5.037248717275522e-09,4.9623832127702564e-09,5.1921516120419214e-09,4.820368969961838e-09,4.9996812544656845e-09,5.037701721707702e-09,4.785073384076959e-09,4.661324176355635e-09,4.9996746881233455e-09,4.751409292138977e-09,4.977195399349581e-09,5.361805019336971e-09,4.987965732777477e-09,4.664143987883402e-09,5.267904795988504e-09,5.427391136396289e-09,5.195853917586913e-09,4.784033435451945e-09,4.7741147650245195e-09,5.3415751634860146e-09,4.949233482900397e-09,4.835328784762765e-09,5.764459738548157e-09,5.5004963179903774e-09,5.0573574624401115e-09,4.827569376567245e-09,5.260322054489249e-09,4.998005675944106e-09,5.814980545734997e-09,5.3056161079680205e-09,4.960768674032873e-09,5.529359876310566e-09,4.7761022834689555e-09,5.615690734399211e-09,4.944917302382875e-09,4.9395117204632876e-09,4.747967153983053e-09,4.729068642258013e-09,4.856860806296229e-09,4.831087462472458e-09,4.832085645328404e-09,4.721887564132447e-09,4.899689438430396e-09,4.948999879268067e-09,4.959549693047563e-09,5.302861486219276e-09,4.8366849721148435e-09,4.8691154552725345e-09,5.286229586972104e-09,5.311136659536641e-09,5.230919773887078e-09,4.7588216562291175e-09,4.773408259956484e-09,5.271306309475918e-09,4.776367257644576e-09,4.883325746584571e-09,5.824042688953577e-09,5.532746846182135e-09,5.186781299806938e-09,4.697977493444445e-09,5.169238955113498e-09,4.934851219201418e-09,5.378282291494646e-09,5.032132725240908e-09,4.870360474191278e-09,5.410354779171991e-09
101107,5.142080805430995e-09,5.62944962555019e-09,5.293327405905687e-09,4.885681619514968e-09,5.002884443815354e-09,4.935430099907429e-09,5.1518356867401675e-09,5.167903764489255e-09,4.744907461123422e-09,4.750769246468613e-09,5.263291962278851e-09,4.75491776920139e-09,5.021763653958856e-09,5.537957197533278e-09,5.207127503869648e-09,4.658314690853637e-09,5.326215416158851e-09,5.720506810787008e-09,5.355555361282258e-09,4.658177303108201e-09,5.069433856379316e-09,5.280925885600416e-09,5.092673185504235e-09,4.92635611119779e-09,5.957977973244724e-09,5.5745750452191555e-09,5.208053418390023e-09,5.087376409063547e-09,5.473179589869847e-09,5.203314707818597e-09,5.648690186175744e-09,5.46166101925081e-09,5.338315740862824e-09,5.7437809299994044e-09,5.346472064753259e-09,5.9345953925916116e-09,5.101796232043454e-09,5.0147857333809415e-09,4.91740687771746e-09,4.792083639132359e-09,5.144049213955942e-09,4.966450167772045e-09,5.035021051493141e-09,4.7646604120216575e-09,4.936063818833767e-09,5.0426657924971495e-09,5.202777607846302e-09,5.3199695412791e-09,4.959221994396685e-09,5.076552380828903e-09,5.3142009945881295e-09,5.1468498877274156e-09,5.194331744792017e-09,4.9394613111055675e-09,5.020288425017899e-09,5.432136151227282e-09,5.0475645926473984e-09,5.1189857756912395e-09,6.032410071714253e-09,5.545772702152771e-09,5.312539550512057e-09,4.910323348500581e-09,5.217021604865087e-09,5.2699295858472335e-09,5.7116242860045245e-09,5.2805294128503865e-09,5.3074795033858775e-09,5.439442579864601e-09
101309,4.799976781938406e-09,5.577280186936829e-09,4.970578398914001e-09,4.7785972377611274e-09,4.412228050787995e-09,4.4589315037393304e-09,4.8390347274364285e-09,4.638295106709412e-09,4.516237703340825e-09,4.3333765077910784e-09,4.581990808584113e-09,4.501087423568512e-09,4.459433286897495e-09,4.995555081989726e-09,4.757473524133504e-09,4.788489059783102e-09,5.1847489295686595e-09,5.507100946200951e-09,5.196654268461562e-09,4.350742776629421e-09,4.9202481064276765e-09,5.011308687432657e-09,4.858974645812389e-09,4.745058559589366e-09,5.528284219560051e-09,5.4645454327639825e-09,5.167193384951734e-09,4.903729165755609e-09,5.074778056990747e-09,4.940041799425941e-09,5.251403236616469e-09,5.049622100902799e-09,4.837077913467786e-09,5.206720557254132e-09,4.7308140432462016e-09,5.524300548361933e-09,5.210895645805012e-09,4.626185446816741e-09,4.553405638236021e-09,4.364901532657824e-09,4.905656006990897e-09,4.738861692056256e-09,4.461588291120386e-09,4.369438553945666e-09,4.503749349116132e-09,4.537744022337056e-09,4.475279771109517e-09,4.96888109369902e-09,4.577820003838206e-09,4.7215277601984744e-09,5.207983918468982e-09,5.264188156265041e-09,5.159629486274806e-09,4.433093455168249e-09,4.896752687059418e-09,5.027586445305444e-09,4.931660448305711e-09,4.822810759967747e-09,5.204627421322658e-09,5.497689779858069e-09,5.193467496003994e-09,4.852521476462331e-09,4.9977463850861905e-09,4.959776730901861e-09,5.3952235223233935e-09,4.750888927831922e-09,4.851097965272825e-09,5.148259493859722e-09
101410,5.184598305032245e-09,5.781073469893874e-09,5.451615810074997e-09,5.288121033814293e-09,5.277679354600611e-09,5.0723982026953335e-09,5.419816738386323e-09,5.055256684243238e-09,4.9077596369673165e-09,4.97623007321696e-09,5.289983108517015e-09,4.870296030940354e-09,5.081666139922567e-09,5.616230753317109e-09,5.2245757286468164e-09,5.01582807502903e-09,5.419928652435032e-09,6.102973008206463e-09,5.718937208151778e-09,4.8571601875198354e-09,5.256298147848198e-09,5.749863095913719e-09,5.287017250572439e-09,5.139898090733939e-09,6.149852057272908e-09,6.031644337418926e-09,5.51391306182758e-09,5.208033135364866e-09,5.666739686293125e-09,5.4194473295072024e-09,6.490145294840021e-09,5.861696168079418e-09,5.195287719292973e-09,5.8338006186463836e-09,5.3685629011884315e-09,5.796269115572944e-09,5.305929693582796e-09,5.12983848046396e-09,5.244582238631007e-09,5.074498633959816e-09,5.3312843657148116e-09,5.428825629240721e-09,4.9931514559690394e-09,5.0610103253182075e-09,5.251663499473679e-09,5.233231307880406e-09,5.153428630341079e-09,5.628945317972246e-09,5.235206336585383e-09,5.238823628953979e-09,5.648181799638466e-09,6.066772227122189e-09,5.859958624987312e-09,4.913693559910872e-09,5.177184080260388e-09,5.539661459820348e-09,5.184303634661124e-09,5.185829201936186e-09,6.133575393344057e-09,5.981886174034656e-09,5.563241435442789e-09,5.041459490532333e-09,5.652167007448812e-09,5.295789627670984e-09,6.335829995205363e-09,5.823849188057129e-09,5.305014037856873e-09,5.853559087748159e-09
101915,4.892730831154667e-09,5.572253452368006e-09,5.022217680326688e-09,4.822262483360036e-09,5.142365027545313e-09,4.690321093880923e-09,4.971979088274254e-09,4.7778571095228215e-09,4.537190314090254e-09,4.679193270591343e-09,5.1721030992190105e-09,4.608703907823204e-09,5.076365445655725e-09,5.084417304001084e-09,4.885607018483121e-09,4.6119889244512645e-09,5.0948674002688025e-09,5.37118520588739e-09,5.113253997339008e-09,4.5201492492921606e-09,4.823610172485562e-09,5.004605130723517e-09,4.863861370240263e-09,4.7089416019003595e-09,5.7282361852561525e-09,5.514984588840432e-09,5.151738847175931e-09,4.809347129725882e-09,5.145191907876565e-09,4.960638898874029e-09,5.585512217592312e-09,5.028410867888411e-09,5.059749558608276e-09,5.349285857093334e-09,5.054142149608363e-09,5.5685557887090524e-09,4.895789408027003e-09,4.777756674843403e-09,4.962451422781262e-09,4.775772052263289e-09,4.824063399270579e-09,5.0360426940045585e-09,4.7490878213077324e-09,4.586382864791393e-09,4.98956855811362e-09,4.8043558561828124e-09,5.1035672745619735e-09,5.134715907604931e-09,4.9501789406492175e-09,4.71923042695545e-09,5.06940887489731e-09,5.230517554527736e-09,5.172185176972492e-09,4.6437171344470764e-09,4.736577642495154e-09,5.049414690413084e-09,4.792128660121433e-09,4.7795939765666524e-09,5.879169928228033e-09,5.464196113306321e-09,5.207719448936639e-09,4.741347533936842e-09,5.161213265274143e-09,4.807835883289938e-09,5.40200037981282e-09,5.218611524990045e-09,5.033478274245866e-09,5.4140294862329775e-09
102008,4.607151796647045e-09,5.3452916325693155e-09,4.887098034254217e-09,4.68340546843096e-09,4.840896197432166e-09,4.527113224853883e-09,4.928284475815003e-09,4.617547426367488e-09,4.379358696525917e-09,4.501543583822229e-09,5.047924712791889e-09,4.488954559858311e-09,4.7632180371773954e-09,5.0994283330794175e-09,4.755321691892151e-09,4.518272494471833e-09,4.8977865901126606e-09,5.286331048814292e-09,5.067733769037165e-09,4.470285142229056e-09,4.786524198208191e-09,5.062194209422493e-09,4.787943878592206e-09,4.687181517011675e-09,5.4396621981354275e-09,5.2430336836591506e-09,4.9039244781004755e-09,4.7828523258198975e-09,5.058615042215324e-09,4.931614862956648e-09,5.6657363294226965e-09,5.2356471973826894e-09,4.7646196568889615e-09,5.22394237823625e-09,4.9216744989483215e-09,5.382239421616058e-09,4.662618147792401e-09,4.8665219701479646e-09,4.630523316760113e-09,4.6013547496311104e-09,4.810833831273081e-09,4.737693713607621e-09,4.647686015653725e-09,4.615989917412819e-09,4.794974079086185e-09,4.739253312698162e-09,4.961300228411805e-09,5.101679858649814e-09,4.7577522246868306e-09,4.7411574018193505e-09,5.122547338038917e-09,5.0337770624149345e-09,5.234858129181364e-09,4.644104318199945e-09,4.772012186996702e-09,5.039722331599513e-09,4.663696353067222e-09,4.8741010323899405e-09,5.668806979900347e-09,5.2532895982255715e-09,4.9848352689574684e-09,4.670813292919547e-09,5.090384293356433e-09,4.832012759882722e-09,5.526409319304669e-09,4.9718755157644485e-09,5.042654182850176e-09,5.3029652827975195e-09
